site_country_code,admin_project_code,admin_data_partner,admin_project_contact,bldg_use_type,bldg_use_subtype,bldg_project_status,site_country,bldg_year_permit,bldg_year_complete,bldg_year_complete_interval,bldg_QTO_type,bldg_area_definition,bldg_area_gfa,bldg_area_hfa,bldg_area_interval,bldg_users_total,bldg_floors_ag,bldg_floors_bg,bldg_struct_type,bldg_roof_type,bldg_energy_class_general,bldg_energy_class_country,bldg_certification,inv_energy_consumption,inv_mat_mass_total,inv_mat_mass_total_m2,inv_mat_mass_total_capita,inv_mat_mass_sum_top_5,inv_mat_mass_ratio,inv_mat_1_type,inv_mat_1_mass,inv_mat_2_type,inv_mat_2_mass,inv_mat_3_type,inv_mat_3_mass,inv_mat_4_type,inv_mat_4_mass,inv_mat_5_type,inv_mat_5_mass,mass_aluminium,mass_bamboo,mass_brass_copper,mass_cement_mortar,mass_ceramics,mass_concrete_reinforced,mass_concrete_wo_reinforcement,mass_earth,mass_EPS_XPS,mass_fungi,mass_glass,mass_metals,mass_plastics,mass_steel_reinforcement,mass_stone,mass_stone_wool,mass_straw_hemp,mass_wood,mass_other,eurostat_metal_materials,eurostat_non-metallic_minerals,eurostat_fossil_energy_materials,eurostat_biomass_based_materials,lca_RSP,lca_software,lca_database,lca_scenarios_decarbonisation,scope_parts,scope_LCS,scope_LCM,scope_parts_1_ground,scope_parts_2_structure,scope_parts_3_secondary,scope_parts_4_finishes,scope_parts_5_mechanical,scope_parts_6_electrical,scope_parts_6+_renewables,scope_parts_7_facilities,scope_parts_8_fittings,scope_LCS_A123,scope_LCS_A4,scope_LCS_A5,scope_LCS_B1,scope_LCS_B2,scope_LCS_B3,scope_LCS_B4,scope_LCS_B5,scope_LCS_B6,scope_LCS_B7,scope_LCS_B8,scope_LCS_C1,scope_LCS_C2,scope_LCS_C3,scope_LCS_C4,scope_LCS_D,scope_handling_D,GHG_sum_em,GHG_sum_em_m2a,GHG_sum_em_capita_a,GHG_A_m2a,GHG_B_em_m2a,GHG_B_op_m2a,GHG_C_m2a,GHG_A_capita_a,GHG_B_em_capita_a,GHG_B_op_capita_a,GHG_C_capita_a,GHG_A1_m2a,GHG_A2_m2a,GHG_A3_m2a,GHG_A4_m2a,GHG_A5_m2a,GHG_B1_m2a,GHG_B2_m2a,GHG_B3_m2a,GHG_B4_m2a,GHG_B6_m2a,GHG_B7_m2a,GHG_C1_m2a,GHG_C2_m2a,GHG_C3_m2a,GHG_C4_m2a,GHG_A123_m2a,GHG_A45_m2a,GHG_B1234_m2a,GHG_B5_m2a,GHG_B67_m2a,GHG_C12_m2a,GHG_C34_m2a,GHG_D_m2a,GHG_A123_m2a_APEN,GHG_A45_m2a_APEN,GHG_B1234_m2a_APEN,GHG_B5_m2a_APEN,GHG_B67_m2a_APEN,GHG_C12_m2a_APEN,GHG_C34_m2a_APEN,GHG_D_m2a_APEN,GHG_sum_em_m2a_APEN,GHG_sum_op_m2a_APEN,GHG_A123_m2a_harm,GHG_A45_m2a_harm,GHG_B1234_m2a_harm,GHG_B5_m2a_harm,GHG_B67_m2a_harm,GHG_C12_m2a_harm,GHG_C34_m2a_harm,GHG_sum_em_m2a_harm,GHG_A123_m2a_harm_LCM,GHG_A45_m2a_harm_LCM,GHG_B1234_m2a_harm_LCM,GHG_B5_m2a_harm_LCM,GHG_C12_m2a_harm_LCM,GHG_C34_m2a_harm_LCM,GHG_P1_sum_m2a,GHG_P1_A123_m2a,GHG_P1_A45_m2a,GHG_P1_B1234_m2a,GHG_P1_B5_m2a,GHG_P1_C12_m2a,GHG_P1_C34_m2a,GHG_P1_D_m2a,GHG_P2_sum_m2a,GHG_P2_A123_m2a,GHG_P2_A45_m2a,GHG_P2_B1234_m2a,GHG_P2_B5_m2a,GHG_P2_C12_m2a,GHG_P2_C34_m2a,GHG_P2_D_m2a,GHG_P34_sum_m2a,GHG_P34_A123_m2a,GHG_P34_A45_m2a,GHG_P34_B1234_m2a,GHG_P34_B5_m2a,GHG_P34_C12_m2a,GHG_P34_C34_m2a,GHG_P34_D_m2a,GHG_P4_sum_m2a,GHG_P4_A123_m2a,GHG_P4_A45_m2a,GHG_P4_B1234_m2a,GHG_P4_B5_m2a,GHG_P4_C12_m2a,GHG_P4_C34_m2a,GHG_P4_D_m2a,GHG_P56_sum_m2a,GHG_P56_A123_m2a,GHG_P56_A45_m2a,GHG_P56_B1234_m2a,GHG_P56_B5_m2a,GHG_P56_C12_m2a,GHG_P56_C34_m2a,GHG_P56_D_m2a,GHG_P78_sum_m2a,GHG_P78_A123_m2a,GHG_P78_A45_m2a,GHG_P78_B1234_m2a,GHG_P78_B5_m2a,GHG_P78_C12_m2a,GHG_P78_C34_m2a,GHG_P78_D_m2a,GHG_sum_em_m2pertonGHG_a,GHG_sum_em_m2pertonGHG,GHG_sum_op_m2pertonGHG_a,GHG_sum_op_m2pertonGHG,GHG_sum_em_cappertonGHG_a,GHG_sum_em_cappertonGHG,GHG_sum_op_cappertonGHG_a,GHG_sum_op_cappertonGHG,ratio_A123_LCM,ratio_A45_LCM,ratio_B1234_LCM,ratio_B5_LCM,ratio_C12_LCM,ratio_C34_LCM,ratio_A123_parts,ratio_A45_parts,ratio_B1234_parts,ratio_B5_parts,ratio_C12_parts,ratio_C34_parts
FR,CSTB108,CSTB,CSTB,Residential,Multi-family house,New Built,France,,,2015-2019,,France,312,,0-5000,7.95,9,0,massive brick,Other,,3,,,,,,,,"Ceramics (e.g., fired clay bricks)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50,Other,INIES,No data,GLEISA,ABCD,PCMRODW,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,separately considered,159140.1,10.20128846,400.3524528,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.20128846,6.952224871,1.540377902,1.327751707,,0.519301382,0.165543423,0.339263462,,,,,,,,2.694208974,,,,,,,,0.696892308,,,,,,,,1.741252564,,,,,,,,3.193200641,,,,,,,,0.640635897,,,,,,,,98.02683296,1.960536659,,,2.497799109,0.049955982,,,0.681504586,0.150998367,0.130155295,,0.05090547,0.016227697,0.850488098,0.059429946,0.03860971,-0.001649589,0.05198227,0.200231947
FR,CSTB109,CSTB,CSTB,Residential,Multi-family house,New Built,France,,,2015-2019,,France,290,,0-5000,7.67,9,0,massive brick,Other,,3,,,,,,,,"Ceramics (e.g., fired clay bricks)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50,Other,INIES,No data,GLEISA,ABCD,PCMRODW,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,separately considered,148539.95,10.24413448,387.3271186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.24413448,6.981424631,1.546847582,1.333328343,,0.521482478,0.166238715,0.350990345,,,,,,,,2.640163448,,,,,,,,0.689154483,,,,,,,,1.733502759,,,,,,,,3.225666897,,,,,,,,0.64086069,,,,,,,,97.61683641,1.952336728,,,2.581797018,0.05163594,,,0.681504586,0.150998367,0.130155295,,0.05090547,0.016227697,0.850488098,0.059429946,0.03860971,-0.001649589,0.05198227,0.200231947
FR,CSTB110,CSTB,CSTB,Residential,Single family house,New Built,France,,,2015-2019,,France,215,,0-5000,8,2,0,massive brick,Gable or saddle roof,,2,,,,,,,,"Ceramics (e.g., fired clay bricks)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50,Other,INIES,No data,GLEISA,ABCD,PCMRODW,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,separately considered,137510.61,12.79168465,343.776525,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.79168465,8.717591754,1.931523498,1.664905487,,0.651166717,0.207579589,0.46795907,,,,,,,,3.873174884,,,,,,,,1.102023256,,,,,,,,2.863459535,,,,,,,,3.66,,,,,,,,0.58,,,,,,,,78.17578585,1.563515717,,,2.90886645,0.058177329,,,0.681504586,0.150998367,0.130155295,,0.05090547,0.016227697,0.850488098,0.059429946,0.03860971,-0.001649589,0.05198227,0.200231947
FR,CSTB111,CSTB,CSTB,Residential,Single family house,New Built,France,,,2015-2019,,France,330,,0-5000,12,2,0,massive brick,Gable or saddle roof,,2,,,,,,,,"Ceramics (e.g., fired clay bricks)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50,Other,INIES,No data,GLEISA,ABCD,PCMRODW,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,separately considered,203224.15,12.31661515,338.7069167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.31661515,8.393829712,1.859788779,1.603072676,,0.62698308,0.199870305,0.579058182,,,,,,,,3.572281818,,,,,,,,1.038653333,,,,,,,,2.766260606,,,,,,,,3.66,,,,,,,,0.58,,,,,,,,81.19113796,1.623822759,,,2.952405017,0.0590481,,,0.681504586,0.150998367,0.130155295,,0.05090547,0.016227697,0.850488098,0.059429946,0.03860971,-0.001649589,0.05198227,0.200231947
FR,CSTB112,CSTB,CSTB,Residential,Single family house,New Built,France,,,2015-2019,,France,236,,0-5000,8,2,0,massive brick,Gable or saddle roof,,2,,,,,,,,"Ceramics (e.g., fired clay bricks)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50,Other,INIES,No data,GLEISA,ABCD,PCMRODW,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,separately considered,138694.34,11.75375763,346.73585,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.75375763,8.010239727,1.774798212,1.529813789,,0.598330554,0.190736423,0.426318644,,,,,,,,3.327477119,,,,,,,,1.030141525,,,,,,,,2.609315254,,,,,,,,3.66,,,,,,,,0.58,,,,,,,,85.07917482,1.701583496,,,2.884039825,0.057680796,,,0.681504586,0.150998367,0.130155295,,0.05090547,0.016227697,0.850488098,0.059429946,0.03860971,-0.001649589,0.05198227,0.200231947
FR,CSTB113,CSTB,CSTB,Residential,Single family house,New Built,France,,,2015-2019,,France,236,,0-5000,8,2,0,massive brick,Gable or saddle roof,,2,,,,,,,,"Ceramics (e.g., fired clay bricks)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50,Other,INIES,No data,GLEISA,ABCD,PCMRODW,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,separately considered,138714.98,11.75550678,346.78745,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.75550678,8.011431783,1.775062331,1.53004145,,0.598419595,0.190764808,0.426318644,,,,,,,,3.329226271,,,,,,,,1.030141525,,,,,,,,2.609315254,,,,,,,,3.66,,,,,,,,0.58,,,,,,,,85.06651553,1.701330311,,,2.883610696,0.057672214,,,0.681504586,0.150998367,0.130155295,,0.05090547,0.016227697,0.850488098,0.059429946,0.03860971,-0.001649589,0.05198227,0.200231947
FR,CSTB114,CSTB,CSTB,Residential,Multi-family house,New Built,France,,,2015-2019,,France,297,,0-5000,16,2,0,massive brick,Gable or saddle roof,,2,,,,,,,,"Ceramics (e.g., fired clay bricks)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50,Other,INIES,No data,GLEISA,ABCD,PCMRODW,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,separately considered,170693.59,11.49451785,213.3669875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.49451785,7.833566627,1.735653428,1.496072359,,0.585133831,0.186529558,0.467484175,,,,,,,,2.814288889,,,,,,,,0.846839057,,,,,,,,2.652717172,,,,,,,,2.56,,,,,,,,0.64,,,,,,,,86.99799448,1.73995989,,,4.686760645,0.093735213,,,0.681504586,0.150998367,0.130155295,,0.05090547,0.016227697,0.850488098,0.059429946,0.03860971,-0.001649589,0.05198227,0.200231947
FR,CSTB115,CSTB,CSTB,Residential,Multi-family house,New Built,France,,,2015-2019,,France,297,,0-5000,16,2,0,massive brick,Gable or saddle roof,,2,,,,,,,,"Ceramics (e.g., fired clay bricks)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50,Other,INIES,No data,GLEISA,ABCD,PCMRODW,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,separately considered,174009.17,11.71778923,217.5114625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.71778923,7.985727097,1.769367042,1.525132311,,0.596499565,0.190152739,0.467484175,,,,,,,,3.098337374,,,,,,,,0.846839057,,,,,,,,2.652717172,,,,,,,,2.56,,,,,,,,0.64,,,,,,,,85.34033005,1.706806601,,,4.597458858,0.091949177,,,0.681504586,0.150998367,0.130155295,,0.05090547,0.016227697,0.850488098,0.059429946,0.03860971,-0.001649589,0.05198227,0.200231947
FR,CSTB116,CSTB,CSTB,Residential,Multi-family house,New Built,France,,,2015-2019,,France,1096,,0-5000,31.99,,1,massive brick,Flat roof,,3,,,,,,,,"Ceramics (e.g., fired clay bricks)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50,Other,INIES,No data,GLEISA,ABCD,PCMRODW,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,separately considered,705560.44,12.87519051,441.1131229,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.87519051,8.774501381,1.944132746,1.675774216,,0.655417622,0.208934697,0.93107792,,,,,,,,3.809500912,,,,,,,,1.110530109,,,,,,,,2.661757664,,,,,,,,2.55929927,,,,,,,,0.639824818,,,,,,,,77.66875365,1.553375073,,,2.26699218,0.045339844,,,0.681504586,0.150998367,0.130155295,,0.05090547,0.016227697,0.850488098,0.059429946,0.03860971,-0.001649589,0.05198227,0.200231947
FR,CSTB117,CSTB,CSTB,Residential,Multi-family house,New Built,France,,,2015-2019,,France,1177,,0-5000,35.28,,1,massive brick,Flat roof,,3,,,,,,,,"Ceramics (e.g., fired clay bricks)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50,Other,INIES,No data,GLEISA,ABCD,PCMRODW,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,separately considered,767908.39,13.04857077,435.3222166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.04857077,8.892660825,1.970312883,1.698340576,,0.664243625,0.211748259,0.882663042,,,,,,,,3.831887171,,,,,,,,0.971238573,,,,,,,,3.01822311,,,,,,,,2.560391504,,,,,,,,0.640097876,,,,,,,,76.63674569,1.532734914,,,2.297149013,0.04594298,,,0.681504586,0.150998367,0.130155295,,0.05090547,0.016227697,0.850488098,0.059429946,0.03860971,-0.001649589,0.05198227,0.200231947
FR,CSTB118,CSTB,CSTB,Residential,Multi-family house,New Built,France,,,2015-2019,,France,550,,0-5000,17.85,,1,massive brick,Flat roof,,3,,,,,,,,"Ceramics (e.g., fired clay bricks)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50,Other,INIES,No data,GLEISA,ABCD,PCMRODW,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,separately considered,442518.44,16.09157964,495.8189804,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.09157964,10.96648532,2.429802253,2.094404291,,0.819149421,0.261129286,2.108315273,,,,,,,,4.621025818,,,,,,,,1.515146545,,,,,,,,3.203755636,,,,,,,,2.559069091,,,,,,,,0.639767273,,,,,,,,62.14430296,1.242886059,,,2.016865105,0.040337302,,,0.681504586,0.150998367,0.130155295,,0.05090547,0.016227697,0.850488098,0.059429946,0.03860971,-0.001649589,0.05198227,0.200231947
FR,CSTB119,CSTB,CSTB,Residential,Multi-family house,New Built,France,,,2015-2019,,France,981,,0-5000,21.92,,0,massive concrete,Flat roof,,2,,,,,,,,Concrete w/o reinforcement,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50,Other,INIES,No data,GLEISA,ABCD,PCMRODW,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,separately considered,1308726.08,26.68146952,1194.093139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.68146952,18.18354384,4.028858336,3.472734531,,1.358232741,0.432978816,0.588925586,,,,,,,,4.900117431,,,,,,,,2.085057085,,,,,,,,2.786897248,,,,,,,,2.560991641,,,,,,,,0.64024791,,,,,,,,37.47919504,0.749583901,,,0.837455612,0.016749112,,,0.681504586,0.150998367,0.130155295,,0.05090547,0.016227697,0.850488098,0.059429946,0.03860971,-0.001649589,0.05198227,0.200231947
FR,CSTB120,CSTB,CSTB,Residential,Multi-family house,New Built,France,,,2015-2019,,France,598,,0-5000,11.92,,0,massive concrete,Flat roof,,2,,,,,,,,Concrete w/o reinforcement,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50,Other,INIES,No data,GLEISA,ABCD,PCMRODW,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,separately considered,1032545.46,34.53329298,1732.458826,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.53329298,23.53459754,5.214470858,4.494690927,,1.757933502,0.560395832,1.104688294,,,,,,,,5.429381271,,,,,,,,1.867738127,,,,,,,,2.853864214,,,,,,,,2.560085619,,,,,,,,0.640021405,,,,,,,,28.9575628,0.579151256,,,0.577214295,0.011544286,,,0.681504586,0.150998367,0.130155295,,0.05090547,0.016227697,0.850488098,0.059429946,0.03860971,-0.001649589,0.05198227,0.200231947
FR,CSTB121,CSTB,CSTB,Residential,Multi-family house,New Built,France,,,2015-2019,,France,1311,,0-5000,52.2,9,0,massive brick,Flat roof,New Standard,1,,42.7,,,,,,"Ceramics (e.g., fired clay bricks)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50,Other,INIES,No data,GLEISA,ABCD,PCMRODW,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,separately considered,713042.72,10.8778447,273.1964444,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.1426,,,,,,,,,,,,,,,,,,3.1426,,,10.8778447,7.41330105,1.64253679,1.415809083,,0.553741795,0.176522373,0.925254157,,,,,,,,3.250022578,,,,,,,,0.982547063,,,,,,,,1.424626087,,,,,,,,2.56,,,,,,,,0.64,,,,,,,,91.92997581,1.838599516,318.2078534,6.364157067,3.660369746,0.073207395,,,0.681504586,0.150998367,0.130155295,,0.05090547,0.016227697,0.850488098,0.059429946,0.03860971,-0.001649589,0.05198227,0.200231947
FR,CSTB122,CSTB,CSTB,Residential,Multi-family house,New Built,France,,,2015-2019,,France,1272,,0-5000,55,5,0,massive concrete,Flat roof,New Standard,2,,60.2,,,,,,Concrete w/o reinforcement,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50,Other,INIES,No data,GLEISA,ABCD,PCMRODW,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,separately considered,943650.7,14.83727516,343.1457091,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.2429,,,,,,,,,,,,,,,,,,14.2429,,,14.83727516,10.11167107,2.240404324,1.931149922,,0.755298462,0.240774813,0.880310692,,,,,,,,5.606356918,,,,,,,,1.121148585,,,,,,,,3.304882075,,,,,,,,2.844691352,,,,,,,,0.64,,,,,,,,67.39781998,1.3479564,70.21042063,1.404208413,2.914213914,0.058284278,,,0.681504586,0.150998367,0.130155295,,0.05090547,0.016227697,0.850488098,0.059429946,0.03860971,-0.001649589,0.05198227,0.200231947
FR,CSTB123,CSTB,CSTB,Residential,Multi-family house,New Built,France,,,2015-2019,,France,1444.6,,0-5000,62,5,0,massive brick,Flat roof,New Standard,2,,43,,,,,,Concrete w/o reinforcement,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50,Other,INIES,No data,GLEISA,ABCD,PCMRODW,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,separately considered,1163426.93,16.10725363,375.2990097,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0697,,,,,,,,,,,,,,,,,,10.0697,,,16.10725363,10.97716722,2.432169001,2.096444345,,0.819947313,0.261383639,0.875148692,,,,,,,,5.808251696,,,,,,,,1.52963727,,,,,,,,3.423297799,,,,,,,,2.801428769,,,,,,,,0.64,,,,,,,,62.08383022,1.241676604,99.30782446,1.986156489,2.66454207,0.053290841,,,0.681504586,0.150998367,0.130155295,,0.05090547,0.016227697,0.850488098,0.059429946,0.03860971,-0.001649589,0.05198227,0.200231947
FR,CSTB124,CSTB,CSTB,Residential,Multi-family house,New Built,France,,,2015-2019,,France,1399.37,,0-5000,61,5,0,massive brick,Flat roof,New Standard,2,,44.9,,,,,,Concrete w/o reinforcement,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50,Other,INIES,No data,GLEISA,ABCD,PCMRODW,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,separately considered,1128690.78,16.13141314,370.0625508,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.5493,,,,,,,,,,,,,,,,,,10.5493,,,16.13141314,10.99363203,2.435817046,2.099588832,,0.821177164,0.261775692,0.903093535,,,,,,,,5.663076384,,,,,,,,1.529656917,,,,,,,,3.529755676,,,,,,,,2.78140892,,,,,,,,0.64,,,,,,,,61.99084926,1.239816985,94.79301944,1.895860389,2.702245871,0.054044917,,,0.681504586,0.150998367,0.130155295,,0.05090547,0.016227697,0.850488098,0.059429946,0.03860971,-0.001649589,0.05198227,0.200231947
FR,CSTB125,CSTB,CSTB,Residential,Single family house,New Built,France,,,2015-2019,,France,115,,0-5000,2.07,2,0,massive brick,Gable or saddle roof,,2,,,,,,,,Concrete w/o reinforcement,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50,Other,INIES,No data,GLEISA,ABCD,PCMRODW,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,separately considered,62077.32,10.79605565,599.7808696,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.79605565,7.357561439,1.630186777,1.405163806,,0.549578285,0.175195125,0.548641739,,,,,,,,2.062551304,,,,,,,,0.843238261,,,,,,,,2.894485217,,,,,,,,3.666046957,,,,,,,,0.580958261,,,,,,,,92.62642137,1.852528427,,,1.667275585,0.033345512,,,0.681504586,0.150998367,0.130155295,,0.05090547,0.016227697,0.850488098,0.059429946,0.03860971,-0.001649589,0.05198227,0.200231947
FR,CSTB126,CSTB,CSTB,Residential,Single family house,New Built,France,,,2015-2019,,France,180,,0-5000,3.7,2,0,massive brick,Gable or saddle roof,New Standard,2,,21.3,,,,,,"Ceramics (e.g., fired clay bricks)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50,Other,INIES,No data,GLEISA,ABCD,PCMRODW,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,separately considered,90896.48,10.09960889,491.3323243,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.5898,,,,,,,,,,,,,,,,,,1.5898,,,10.09960889,6.882929776,1.525024453,1.314517572,,0.514125335,0.163893398,0.394326667,,,,,,,,1.825814444,,,,,,,,1.061824444,,,,,,,,2.57062,,,,,,,,3.66549,,,,,,,,0.58087,,,,,,,,99.01373519,1.980274704,629.0099384,12.58019877,2.035282334,0.040705647,,,0.681504586,0.150998367,0.130155295,,0.05090547,0.016227697,0.850488098,0.059429946,0.03860971,-0.001649589,0.05198227,0.200231947
FR,CSTB127,CSTB,CSTB,Residential,Single family house,New Built,France,,,2015-2019,,France,113,,0-5000,2.04,2,0,massive brick,Gable or saddle roof,,2,,,,,,,,Concrete w/o reinforcement,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50,Other,INIES,No data,GLEISA,ABCD,PCMRODW,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,separately considered,57813.91,10.23255044,566.8030392,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.23255044,6.973530055,1.54509841,1.331820619,,0.520892787,0.166050733,0.691945133,,,,,,,,2.037681416,,,,,,,,0.769962832,,,,,,,,2.272773451,,,,,,,,3.674251327,,,,,,,,0.582258407,,,,,,,,97.72734624,1.954546925,,,1.764281295,0.035285626,,,0.681504586,0.150998367,0.130155295,,0.05090547,0.016227697,0.850488098,0.059429946,0.03860971,-0.001649589,0.05198227,0.200231947
